samples/negative/n04019541_9610.jpg 1 310 289 13 7
samples/negative/n04019541_21872.jpg 1 35 400 27 25
samples/negative/n04019541_19597.jpg 1 100 307 15 16
samples/negative/n04019541_28279.jpg 1 425 272 16 16
samples/negative/n04019541_26803.jpg 1 431 305 12 7
samples/negative/n04019541_30127.jpg 1 81 31 242 231
samples/negative/n04019541_348.jpg 1 137 313 25 12
samples/negative/n04019541_33265.jpg 1 87 0 364 361
samples/negative/n04019541_11639.jpg 1 269 117 107 77
samples/negative/n04019541_1873.jpg 1 298 308 14 10
samples/negative/n04019541_25534.jpg 1 140 179 156 157
samples/negative/n04019541_4232.jpg 1 97 129 200 159
samples/negative/n04019541_1800.jpg 1 12 141 109 81
samples/negative/n04019541_26585.jpg 1 190 236 12 9
samples/negative/n04019541_6037.jpg 1 4 8 253 247
samples/negative/n04019541_28002.jpg 1 388 288 18 9
samples/negative/n04019541_458.jpg 1 38 91 220 217
samples/negative/n04019541_1767.jpg 1 12 18 334 334
samples/negative/n04019541_12853.jpg 1 41 0 334 315
samples/negative/n04019541_23530.jpg 1 29 57 282 142
samples/negative/n04019541_15028.jpg 1 119 135 159 92
samples/negative/n04019541_2894.jpg 1 318 409 27 12
samples/negative/n04019541_26473.jpg 1 304 201 78 56
samples/negative/n04019541_32804.jpg 1 88 9 336 323
samples/negative/n04019541_20702.jpg 1 93 24 321 316
samples/negative/n04019541_26393.jpg 1 150 270 86 101
samples/negative/n04019541_25617.jpg 1 125 358 18 14
samples/negative/n04019541_27336.jpg 1 63 231 20 20
samples/negative/n04019541_25305.jpg 1 347 295 11 9
samples/negative/n04019541_4181.jpg 1 53 38 384 394
samples/negative/n04019541_17896.jpg 1 26 120 340 338
samples/negative/n04019541_1918.jpg 1 44 220 13 14
samples/negative/n04019541_2091.jpg 1 0 20 88 49
samples/negative/n04019541_7039.jpg 1 309 341 26 21
samples/negative/n04019541_272.jpg 1 23 41 360 353
samples/negative/n04019541_3042.jpg 1 469 328 1494 1519
samples/negative/n04019541_24426.jpg 1 147 75 218 203
samples/negative/n04019541_8940.jpg 1 225 273 22 16
samples/negative/n04019541_5133.jpg 1 0 0 200 200
samples/negative/n04019541_7756.jpg 1 57 33 80 83
samples/negative/n04019541_12446.jpg 1 174 120 153 98
