samples/negative/n04019541_9610.jpg 1 310 289 13 7
samples/negative/n04019541_21872.jpg 1 35 400 27 25
samples/negative/n04019541_19597.jpg 1 100 307 15 16
samples/negative/n04019541_28279.jpg 1 425 272 16 16
samples/negative/n04019541_26803.jpg 1 431 305 12 7
samples/negative/n04019541_30127.jpg 1 81 31 242 231
samples/negative/n04019541_348.jpg 1 137 313 25 12
samples/negative/n04019541_33265.jpg 1 87 0 364 361
samples/negative/n04019541_11639.jpg 1 269 117 107 77
samples/negative/n04019541_1873.jpg 1 298 308 14 10
samples/negative/n04019541_25534.jpg 1 140 179 156 157
samples/negative/n04019541_4232.jpg 1 97 129 200 159
