samples/negative_labelled/n03208556_15181.jpg 1 71 85 384 257
samples/negative_labelled/n03208556_17149.jpg 1 41 0 458 333
samples/negative_labelled/n03208556_16924.jpg 1 156 209 30 28
samples/negative_labelled/n03208556_37473.jpg 1 178 48 281 202
samples/negative_labelled/n03208556_2842.jpg 1 0 38 373 460
samples/negative_labelled/n03208556_22675.jpg 1 8 50 484 408
samples/negative_labelled/n03208556_3837.jpg 1 5 2 486 495
samples/negative_labelled/n03208556_35625.jpg 1 202 213 291 125
samples/negative_labelled/n03208556_12583.jpg 1 216 56 155 114
samples/negative_labelled/n03208556_1014.jpg 1 100 22 353 351
samples/negative_labelled/n03208556_3774.jpg 1 167 41 247 145
samples/negative_labelled/n03208556_28151.jpg 1 15 25 359 445
samples/negative_labelled/n03208556_4535.jpg 1 0 39 317 276
samples/negative_labelled/n03208556_14432.jpg 2 154 65 298 265 178 0 210 53
samples/negative_labelled/n03208556_40679.jpg 4 103 126 40 39 233 135 49 46 144 172 46 37 186 130 38 38
samples/negative_labelled/n03208556_14782.jpg 1 139 138 242 74
samples/negative_labelled/n03208556_23743.jpg 4 56 137 177 154 246 72 173 142 105 0 262 157 321 48 178 246
samples/negative_labelled/n03208556_308.jpg 1 47 1 452 279
samples/negative_labelled/n03208556_12229.jpg 1 53 2 384 332
samples/negative_labelled/n03208556_19922.jpg 1 17 0 428 374
samples/negative_labelled/n03208556_31157.jpg 2 41 164 157 159 267 0 155 139
samples/negative_labelled/n03208556_40528.jpg 1 0 0 498 498
samples/negative_labelled/n03208556_25550.jpg 1 106 47 298 269
samples/negative_labelled/n03208556_10974.jpg 2 299 41 146 191 30 46 238 276
samples/negative_labelled/n03208556_25668.jpg 2 27 94 207 209 241 70 250 238
samples/negative_labelled/n03208556_28216.jpg 1 88 68 81 62
samples/negative_labelled/n03208556_1392.jpg 1 200 40 228 242
samples/negative_labelled/n03208556_15709.jpg 1 86 31 317 311
samples/negative_labelled/n03208556_20418.jpg 1 0 0 498 420
samples/negative_labelled/n03208556_19080.jpg 1 53 88 277 220
samples/negative_labelled/n03208556_256.jpg 1 147 161 325 316
samples/negative_labelled/n03208556_11973.jpg 1 37 42 423 285
