samples/positive/n02882301_6009.jpg 2 0 362 144 109 88 349 118 122
samples/positive/n02882301_7384.jpg 1 100 205 166 166
samples/positive/n02882301_4509.jpg 3 142 149 152 145 248 132 136 135 329 114 103 105
samples/positive/n02882301_2001.jpg 5 117 115 382 259 189 32 103 61 64 71 213 220 43 51 137 140 256 44 156 102
samples/positive/n02882301_1926.jpg 6 323 250 67 68 189 182 63 59 327 128 56 54 189 100 51 52 98 130 54 53 290 80 45 45
samples/positive/n02882301_12926.jpg 1 10 172 239 81
samples/positive/n02882301_9251.jpg 1 0 3 499 330
samples/positive/n02882301_12361.jpg 1 175 246 198 215
samples/positive/n02882301_4000.jpg 1 154 94 233 238
samples/positive/n02882301_12665.jpg 1 175 250 28 30
samples/positive/n02882301_3060.jpg 1 149 123 149 146
samples/positive/n02882301_13817.jpg 1 88 67 232 215
samples/positive/n02882301_5356.jpg 1 196 157 174 170
samples/positive/n02882301_7264.jpg 3 275 277 86 88 213 176 39 79 343 317 89 56
samples/positive/n02882301_288.jpg 1 37 237 61 56
samples/positive/n02882301_89.jpg 1 166 168 105 98
samples/positive/n02882301_5153.jpg 1 167 213 29 25
samples/positive/n02882301_2521.jpg 1 222 377 45 44
samples/positive/n02882301_12276.jpg 1 122 252 69 75
samples/positive/n02882301_5844.jpg 1 177 196 113 112
samples/positive/n02882301_2878.jpg 1 175 206 166 161
samples/positive/n02882301_11025.jpg 4 251 260 120 114 141 256 115 114 89 112 102 99 53 207 111 107
samples/positive/n02882301_12116.jpg 1 225 142 129 111
samples/positive/n02882301_7442.jpg 2 165 340 85 83 96 331 70 77
samples/positive/n02882301_7634.jpg 1 201 221 60 59
samples/positive/n02882301_6062.jpg 1 163 290 38 43
samples/positive/n02882301_2851.jpg 3 0 101 383 231 56 2 283 166 428 130 71 202
samples/positive/n02882301_10615.jpg 3 0 110 219 264 374 2 111 135 157 52 199 206
samples/positive/n02882301_7665.jpg 1 151 240 162 161
samples/positive/n02882301_7360.jpg 2 227 266 34 40 178 266 23 37
samples/positive/n02882301_11879.jpg 1 179 110 154 156
samples/positive/n02882301_5271.jpg 1 327 179 42 40
samples/positive/n02882301_1579.jpg 1 224 95 10 14
samples/positive/n02882301_4016.jpg 1 152 211 64 67
samples/positive/n02882301_6202.jpg 1 0 44 284 330
samples/positive/n02882301_11268.jpg 4 251 127 95 95 244 248 87 94 158 126 94 94 61 124 96 96
samples/positive/n02882301_9136.jpg 1 301 217 154 154
samples/positive/n02882301_12180.jpg 2 46 231 24 23 227 219 18 18
samples/positive/n02882301_11763.jpg 3 123 62 192 190 142 247 173 171 31 2 72 78
samples/positive/n02882301_3390.jpg 1 162 155 52 57
samples/positive/n02882301_7242.jpg 2 0 2 316 255 315 1 184 274
samples/positive/n02882301_9676.jpg 1 0 0 463 332
samples/positive/n02882301_10138.jpg 3 196 238 220 136 12 188 211 186 0 91 141 190
samples/positive/n02882301_11582.jpg 1 123 240 250 255
samples/positive/n02882301_5247.jpg 2 180 204 61 64 436 25 63 67
samples/positive/n02882301_7328.jpg 2 263 185 106 106 125 201 106 105
samples/positive/n02882301_455.jpg 4 268 302 32 30 201 302 32 28 142 296 29 29 233 300 33 32
samples/positive/n02882301_12052.jpg 1 76 150 183 182
samples/positive/n02882301_10110.jpg 1 32 218 108 104
samples/positive/n02882301_1499.jpg 1 128 301 73 71
samples/positive/n02882301_5245.jpg 4 211 144 59 55 304 65 59 56 180 94 60 59 49 94 61 57
samples/positive/n02882301_12019.jpg 1 212 144 111 114
samples/positive/n02882301_14294.jpg 1 73 57 412 326
samples/positive/n02882301_1419.jpg 3 174 177 70 73 235 120 45 36 246 179 52 47
samples/positive/n02882301_9719.jpg 1 166 96 246 222
samples/positive/n02882301_673.jpg 1 320 126 137 134
samples/positive/n02882301_5603.jpg 1 341 69 158 174
samples/positive/n02882301_8675.jpg 1 255 151 27 29
samples/positive/n02882301_11476.jpg 1 158 101 192 192
samples/positive/n02882301_501.jpg 4 306 203 193 129 103 226 212 106 0 193 145 135 313 149 186 104
samples/positive/n02882301_5540.jpg 4 397 152 81 74 385 105 64 68 326 151 65 65 447 103 52 70
