samples/positive/n02802426_6473.jpg 1 108 209 48 48
samples/positive/n02802426_8863.jpg 2 216 1 34 27 216 0 34 31
samples/positive/n02802426_10645.jpg 2 1 0 498 333 264 193 86 92
samples/positive/n02802426_6164.jpg 1 75 171 43 45
samples/positive/n02802426_4052.jpg 1 344 214 29 22
samples/positive/n02802426_4224.jpg 1 214 114 31 29
samples/positive/n02802426_9349.jpg 1 351 59 32 32
samples/positive/n02802426_6810.jpg 1 5 295 55 53
samples/positive/n02802426_6560.jpg 1 126 161 15 18
samples/positive/n02802426_6247.jpg 1 115 176 55 54
samples/positive/n02802426_2218.jpg 1 0 0 289 289
samples/positive/n02802426_11742.jpg 1 0 347 62 124
samples/positive/n02802426_618.jpg 1 171 189 73 62
samples/positive/n02802426_12367.jpg 1 184 63 32 30
samples/positive/n02802426_12783.jpg 1 200 128 22 22
samples/positive/n02802426_1721.jpg 1 30 77 51 56
samples/positive/n02802426_2386.jpg 1 85 219 28 26
samples/positive/n02802426_167.jpg 1 235 364 72 71
samples/positive/n02802426_5133.jpg 2 187 135 53 55 187 138 53 49
samples/positive/n02802426_10604.jpg 1 221 267 82 81
samples/positive/n02802426_9243.jpg 1 384 39 25 21
samples/positive/n02802426_12960.jpg 1 336 1 75 51
samples/positive/n02802426_6962.jpg 1 46 39 98 110
samples/positive/n02802426_315.jpg 1 182 184 59 57
samples/positive/n02802426_12764.jpg 1 215 360 60 58
samples/positive/n02802426_13426.jpg 1 240 0 69 65
samples/positive/n02802426_2761.jpg 1 202 70 38 31
samples/positive/n02802426_5973.jpg 1 131 179 41 47
samples/positive/n02802426_9915.jpg 1 148 18 44 45
samples/positive/n02802426_9447.jpg 1 160 317 45 45
samples/positive/n02802426_2287.jpg 1 228 78 40 38
samples/positive/n02802426_10988.jpg 1 2 2 156 154
samples/positive/n02802426_9557.jpg 1 250 91 27 23
samples/positive/n02802426_10137.jpg 1 37 23 69 73
samples/positive/n02802426_1459.jpg 1 134 47 33 32
samples/positive/n02802426_13238.jpg 1 51 179 27 28
samples/positive/n02802426_12157.jpg 1 220 176 26 30
samples/positive/n02802426_6878.jpg 1 92 205 56 60
samples/positive/n02802426_8125.jpg 1 303 158 18 17
samples/positive/n02802426_4235.jpg 1 266 95 33 32
