samples/positive/n03145719_7595.jpg 1 222 265 47 45
samples/positive/n03145719_6156.jpg 1 117 129 46 43
samples/positive/n03145719_8598.jpg 1 2 38 381 294
samples/positive/n03145719_8920.jpg 1 335 277 43 45
samples/positive/n03145719_1587.jpg 1 121 354 53 48
samples/positive/n03145719_109.jpg 1 90 207 36 38
samples/positive/n03145719_2504.jpg 1 200 99 268 273
samples/positive/n03145719_4555.jpg 1 98 233 31 36
samples/positive/n03145719_1242.jpg 1 199 131 97 95
samples/positive/n03145719_8135.jpg 1 115 154 45 53
samples/positive/n03145719_6900.jpg 2 285 114 158 160 155 138 54 46
samples/positive/n03145719_3139.jpg 1 27 6 293 299
samples/positive/n03145719_1357.jpg 1 153 257 41 45
samples/positive/n03145719_8196.jpg 1 223 238 17 17
samples/positive/n03145719_7339.jpg 1 289 178 155 154
samples/positive/n03145719_5971.jpg 1 190 117 34 39
samples/positive/n03145719_7975.jpg 1 140 262 23 24
samples/positive/n03145719_8283.jpg 2 206 136 171 171 33 128 174 172
samples/positive/n03145719_7450.jpg 1 340 212 132 120
samples/positive/n03145719_7807.jpg 1 162 172 38 41
samples/positive/n03145719_7900.jpg 1 142 360 50 51
samples/positive/n03145719_1206.jpg 1 399 231 12 8
samples/positive/n03145719_8882.jpg 1 223 15 106 105
samples/positive/n03145719_7286.jpg 1 85 154 118 121
samples/positive/n03145719_8775.jpg 1 244 149 91 92
samples/positive/n03145719_870.jpg 1 244 295 84 37
samples/positive/n03145719_6852.jpg 2 316 174 41 43 231 161 36 35
samples/positive/n03145719_6094.jpg 1 324 120 151 152
samples/positive/n03145719_7352.jpg 1 315 178 47 49
samples/positive/n03145719_33.jpg 1 250 189 18 19
samples/positive/n03145719_8658.jpg 1 137 297 33 33
samples/positive/n03145719_1378.jpg 1 230 49 71 65
samples/positive/n03145719_994.jpg 1 167 226 49 49
samples/positive/n03145719_877.jpg 1 171 206 37 37
samples/positive/n03145719_6353.jpg 1 110 111 128 125
samples/positive/n03145719_1971.jpg 1 296 187 86 88
samples/positive/n03145719_5636.jpg 2 180 188 10 15 74 197 14 13
samples/positive/n03145719_2211.jpg 1 159 82 164 179
samples/positive/n03145719_6963.jpg 1 197 340 30 31
samples/positive/n03145719_3755.jpg 1 139 38 196 191
samples/positive/n03145719_7586.jpg 1 367 174 124 125
samples/positive/n03145719_3905.jpg 1 111 55 160 161
samples/positive/n03145719_8136.jpg 1 260 96 137 141
samples/positive/n03145719_5397.jpg 2 19 287 31 33 94 313 34 20
samples/positive/n03145719_5738.jpg 1 81 225 150 148
samples/positive/n03145719_7749.jpg 1 84 101 181 184
samples/positive/n03145719_7025.jpg 1 335 187 31 31
samples/positive/n03145719_4476.jpg 1 292 133 80 83
samples/positive/n03145719_7648.jpg 1 52 130 26 23
samples/positive/n03145719_1288.jpg 1 53 142 74 74
samples/positive/n03145719_3833.jpg 1 203 326 44 45
samples/positive/n03145719_6885.jpg 2 140 144 60 69 258 153 64 56
samples/positive/n03145719_2990.jpg 1 126 159 122 132
samples/positive/n03145719_8916.jpg 1 272 129 163 166
samples/positive/n03145719_2437.jpg 1 145 272 38 37
samples/positive/n03145719_1255.jpg 1 126 14 277 279
samples/positive/n03145719_1044.jpg 1 384 170 113 113
samples/positive/n03145719_7362.jpg 1 90 82 177 177
samples/positive/n03145719_5717.jpg 1 273 124 82 82
samples/positive/n03145719_8340.jpg 1 444 208 26 20
samples/positive/n03145719_7516.jpg 1 49 253 34 33
samples/positive/n03145719_6956.jpg 1 220 181 72 71
samples/positive/n03145719_5994.jpg 2 414 288 27 29 291 251 22 21
samples/positive/n03145719_5049.jpg 1 248 171 113 124
samples/positive/n03145719_9116.jpg 1 6 1 492 496
samples/positive/n03145719_4611.jpg 1 196 170 13 13
samples/positive/n03145719_4506.jpg 1 267 201 104 105
samples/positive/n03145719_7971.jpg 1 143 110 153 152
samples/positive/n03145719_6982.jpg 2 45 81 148 150 363 88 136 157
samples/positive/n03145719_48.jpg 1 295 203 24 24
samples/positive/n03145719_8881.jpg 1 112 181 67 71
